game_location,game_season,discipline_title,event_gender,medal_type,participant_type,country_name
Austria,Winter,Figure skating,Mixed,GOLD,GameTeam,Russia
Austria,Winter,Figure skating,Mixed,GOLD,GameTeam,Russia
Austria,Winter,Figure skating,Mixed,SILVER,GameTeam,Russia
Austria,Winter,Figure skating,Mixed,SILVER,GameTeam,Russia
Austria,Winter,Figure skating,Mixed,BRONZE,GameTeam,United States of America
Austria,Winter,Figure skating,Mixed,BRONZE,GameTeam,United States of America
Austria,Winter,Speed skating,Men,GOLD,Athlete,Netherlands
Austria,Winter,Speed skating,Men,SILVER,Athlete,Norway
Austria,Winter,Speed skating,Men,BRONZE,Athlete,Netherlands
Austria,Winter,Speed skating,Women,GOLD,Athlete,United States of America
Austria,Winter,Speed skating,Women,SILVER,Athlete,Canada
Austria,Winter,Speed skating,Women,BRONZE,Athlete,Russia
Austria,Winter,Speed skating,Women,GOLD,Athlete,Russia
Austria,Winter,Speed skating,Women,SILVER,Athlete,United States of America
Austria,Winter,Speed skating,Women,BRONZE,Athlete,Russia
Austria,Winter,Speed skating,Men,GOLD,Athlete,Norway
Austria,Winter,Speed skating,Men,SILVER,Athlete,Netherlands
Austria,Winter,Speed skating,Men,BRONZE,Athlete,Netherlands
Austria,Winter,Speed skating,Men,GOLD,Athlete,Norway
Austria,Winter,Speed skating,Men,SILVER,Athlete,Russia
Austria,Winter,Speed skating,Men,BRONZE,Athlete,Netherlands
Austria,Winter,Speed skating,Women,GOLD,Athlete,Russia
Austria,Winter,Speed skating,Women,SILVER,Athlete,Germany
Austria,Winter,Speed skating,Women,BRONZE,Athlete,Norway
Austria,Winter,Speed skating,Men,GOLD,Athlete,United States of America
Austria,Winter,Speed skating,Men,SILVER,Athlete,Norway
Austria,Winter,Speed skating,Men,BRONZE,Athlete,Russia
Austria,Winter,Speed skating,Men,GOLD,Athlete,Russia
Austria,Winter,Speed skating,Men,SILVER,Athlete,Russia
Austria,Winter,Speed skating,Men,BRONZE,Athlete,United States of America
Austria,Winter,Speed skating,Women,GOLD,Athlete,Russia
Austria,Winter,Speed skating,Women,SILVER,Athlete,United States of America
Austria,Winter,Speed skating,Women,BRONZE,Athlete,United States of America
Austria,Winter,Bobsleigh,Men,GOLD,GameTeam,Germany
Austria,Winter,Bobsleigh,Men,GOLD,GameTeam,Germany
Austria,Winter,Bobsleigh,Men,SILVER,GameTeam,Germany
Austria,Winter,Bobsleigh,Men,SILVER,GameTeam,Germany
Austria,Winter,Bobsleigh,Men,BRONZE,GameTeam,Switzerland
Austria,Winter,Bobsleigh,Men,BRONZE,GameTeam,Switzerland
Austria,Winter,Bobsleigh,Men,GOLD,GameTeam,Germany
Austria,Winter,Bobsleigh,Men,SILVER,GameTeam,Switzerland
Austria,Winter,Bobsleigh,Men,BRONZE,GameTeam,Germany
Austria,Winter,Nordic Combined,Men,GOLD,Athlete,Germany
Austria,Winter,Nordic Combined,Men,SILVER,Athlete,Germany
Austria,Winter,Nordic Combined,Men,BRONZE,Athlete,Germany
Austria,Winter,Biathlon,Men,GOLD,Athlete,Russia
Austria,Winter,Biathlon,Men,SILVER,Athlete,Finland
Austria,Winter,Biathlon,Men,BRONZE,Athlete,Russia
Austria,Winter,Biathlon,Men,GOLD,GameTeam,Russia
Austria,Winter,Biathlon,Men,SILVER,GameTeam,Finland
Austria,Winter,Biathlon,Men,BRONZE,GameTeam,Germany
Austria,Winter,Ski Jumping,Men,GOLD,Athlete,Austria
Austria,Winter,Ski Jumping,Men,SILVER,Athlete,Austria
Austria,Winter,Ski Jumping,Men,BRONZE,Athlete,Germany
Austria,Winter,Ski Jumping,Men,GOLD,Athlete,Germany
Austria,Winter,Ski Jumping,Men,SILVER,Athlete,Germany
Austria,Winter,Ski Jumping,Men,BRONZE,Athlete,Austria
Austria,Winter,Luge,Women,GOLD,Athlete,Germany
Austria,Winter,Luge,Women,SILVER,Athlete,Germany
Austria,Winter,Luge,Women,BRONZE,Athlete,Germany
Austria,Winter,Luge,Men,GOLD,Athlete,Germany
Austria,Winter,Luge,Men,SILVER,Athlete,Germany
Austria,Winter,Luge,Men,BRONZE,Athlete,Germany
Austria,Winter,Luge,Open,GOLD,GameTeam,Germany
Austria,Winter,Luge,Open,GOLD,GameTeam,Germany
Austria,Winter,Luge,Open,SILVER,GameTeam,Germany
Austria,Winter,Luge,Open,SILVER,GameTeam,Germany
Austria,Winter,Luge,Open,BRONZE,GameTeam,Austria
Austria,Winter,Luge,Open,BRONZE,GameTeam,Austria
Germany,Summer,Canoe Sprint,Men,GOLD,Athlete,Russia
Germany,Summer,Canoe Sprint,Men,SILVER,Athlete,Sweden
Germany,Summer,Canoe Sprint,Men,BRONZE,Athlete,Hungary
Germany,Summer,Canoe Sprint,Men,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Men,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Men,SILVER,GameTeam,Hungary
Germany,Summer,Canoe Sprint,Men,SILVER,GameTeam,Hungary
Germany,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Poland
Germany,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Poland
Germany,Summer,Canoe Sprint,Men,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Men,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Men,SILVER,GameTeam,Romania
Germany,Summer,Canoe Sprint,Men,SILVER,GameTeam,Romania
Germany,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Bulgaria
Germany,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Bulgaria
Germany,Summer,Canoe Sprint,Women,GOLD,Athlete,Russia
Germany,Summer,Canoe Sprint,Women,SILVER,Athlete,Netherlands
Germany,Summer,Canoe Sprint,Women,BRONZE,Athlete,Hungary
Germany,Summer,Canoe Sprint,Women,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Women,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Women,SILVER,GameTeam,Germany
Germany,Summer,Canoe Sprint,Women,SILVER,GameTeam,Germany
Germany,Summer,Canoe Sprint,Women,BRONZE,GameTeam,Romania
Germany,Summer,Canoe Sprint,Women,BRONZE,GameTeam,Romania
Germany,Summer,Canoe Sprint,Men,GOLD,Athlete,Romania
Germany,Summer,Canoe Sprint,Men,SILVER,Athlete,Hungary
Germany,Summer,Canoe Sprint,Men,BRONZE,Athlete,Germany
Germany,Summer,Canoe Sprint,Men,GOLD,GameTeam,Russia
Germany,Summer,Canoe Sprint,Men,SILVER,GameTeam,Romania
Germany,Summer,Canoe Sprint,Men,BRONZE,GameTeam,Norway
Germany,Summer,Gymnastics Artistic,Women,GOLD,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Women,BRONZE,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Women,GOLD,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,BRONZE,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,GOLD,GameTeam,Russia
Germany,Summer,Gymnastics Artistic,Women,SILVER,GameTeam,Germany
Germany,Summer,Gymnastics Artistic,Women,BRONZE,GameTeam,Hungary
Germany,Summer,Gymnastics Artistic,Men,GOLD,GameTeam,Japan
Germany,Summer,Gymnastics Artistic,Men,SILVER,GameTeam,Russia
Germany,Summer,Gymnastics Artistic,Men,BRONZE,GameTeam,Germany
Germany,Summer,Gymnastics Artistic,Women,GOLD,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Women,GOLD,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,BRONZE,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,GOLD,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,SILVER,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Men,BRONZE,Athlete,Japan
Germany,Summer,Gymnastics Artistic,Women,GOLD,Athlete,Russia
Germany,Summer,Gymnastics Artistic,Women,SILVER,Athlete,Germany
Germany,Summer,Gymnastics Artistic,Women,BRONZE,Athlete,Russia
Germany,Summer,Sailing,Open,GOLD,GameTeam,Russia
Germany,Summer,Sailing,Open,GOLD,GameTeam,Russia
Germany,Summer,Sailing,Open,SILVER,GameTeam,Great Britain
Germany,Summer,Sailing,Open,SILVER,GameTeam,Great Britain
Germany,Summer,Sailing,Open,BRONZE,GameTeam,United States of America
Germany,Summer,Sailing,Open,BRONZE,GameTeam,United States of America
Germany,Summer,Sailing,Open,GOLD,GameTeam,United States of America
Germany,Summer,Sailing,Open,SILVER,GameTeam,Sweden
Germany,Summer,Sailing,Open,BRONZE,GameTeam,Canada
Germany,Summer,Sailing,Open,GOLD,GameTeam,Great Britain
Germany,Summer,Sailing,Open,GOLD,GameTeam,Great Britain
Germany,Summer,Sailing,Open,SILVER,GameTeam,France
Germany,Summer,Sailing,Open,SILVER,GameTeam,France
Germany,Summer,Sailing,Open,BRONZE,GameTeam,Germany
Germany,Summer,Sailing,Open,BRONZE,GameTeam,Germany
Germany,Summer,Sailing,Open,GOLD,Athlete,France
Germany,Summer,Sailing,Open,SILVER,Athlete,Greece
Germany,Summer,Sailing,Open,BRONZE,Athlete,Russia
Germany,Summer,Sailing,Open,GOLD,GameTeam,Australia
Germany,Summer,Sailing,Open,GOLD,GameTeam,Australia
Germany,Summer,Sailing,Open,SILVER,GameTeam,Sweden
Germany,Summer,Sailing,Open,SILVER,GameTeam,Sweden
Germany,Summer,Sailing,Open,BRONZE,GameTeam,Germany
Germany,Summer,Sailing,Open,BRONZE,GameTeam,Germany
Germany,Summer,Sailing,Open,GOLD,GameTeam,Australia
Germany,Summer,Sailing,Open,SILVER,GameTeam,Germany
Germany,Summer,Sailing,Open,BRONZE,GameTeam,United States of America
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Norway
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Poland
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Hungary
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Russia
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Hungary
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Poland
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Hungary
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Hungary
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Russia
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Poland
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Hungary
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Islamic Republic of Iran
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Russia
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Russia
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Germany
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Germany
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Sweden
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Russia
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Germany
Germany,Summer,Weightlifting,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Weightlifting,Men,SILVER,Athlete,Lebanon
Germany,Summer,Weightlifting,Men,BRONZE,Athlete,Italy
Germany,Summer,Cycling Track,Men,GOLD,Athlete,France
Germany,Summer,Cycling Track,Men,SILVER,Athlete,Australia
Germany,Summer,Cycling Track,Men,BRONZE,Athlete,Russia
Germany,Summer,Cycling Track,Men,GOLD,GameTeam,Germany
Germany,Summer,Cycling Track,Men,SILVER,GameTeam,Germany
Germany,Summer,Cycling Track,Men,BRONZE,GameTeam,Great Britain
Germany,Summer,Cycling Track,Men,GOLD,Athlete,Denmark
Germany,Summer,Cycling Track,Men,SILVER,Athlete,Australia
Germany,Summer,Cycling Track,Men,BRONZE,Athlete,Germany
Germany,Summer,Cycling Track,Men,GOLD,GameTeam,Russia
Germany,Summer,Cycling Track,Men,GOLD,GameTeam,Russia
Germany,Summer,Cycling Track,Men,SILVER,GameTeam,Germany
Germany,Summer,Cycling Track,Men,SILVER,GameTeam,Germany
Germany,Summer,Cycling Track,Men,BRONZE,GameTeam,Poland
Germany,Summer,Cycling Track,Men,BRONZE,GameTeam,Poland
Germany,Summer,Cycling Track,Men,GOLD,Athlete,Norway
Germany,Summer,Cycling Track,Men,SILVER,Athlete,Switzerland
Germany,Summer,Cycling Track,Men,BRONZE,Athlete,Germany
Germany,Summer,Basketball,Men,GOLD,GameTeam,Russia
Germany,Summer,Basketball,Men,SILVER,GameTeam,United States of America
Germany,Summer,Basketball,Men,BRONZE,GameTeam,Cuba
Germany,Summer,Volleyball,Men,GOLD,GameTeam,Japan
Germany,Summer,Volleyball,Men,SILVER,GameTeam,Germany
Germany,Summer,Volleyball,Men,BRONZE,GameTeam,Russia
Germany,Summer,Volleyball,Women,GOLD,GameTeam,Russia
Germany,Summer,Volleyball,Women,SILVER,GameTeam,Japan
Germany,Summer,Volleyball,Women,BRONZE,GameTeam,Democratic People's Republic of Korea
Germany,Summer,Cycling Road,Men,GOLD,Athlete,Netherlands
Germany,Summer,Cycling Road,Men,SILVER,Athlete,Australia
Germany,Summer,Cycling Road,Men,GOLD,GameTeam,Russia
Germany,Summer,Cycling Road,Men,SILVER,GameTeam,Poland
Germany,Summer,Water Polo,Men,GOLD,GameTeam,Russia
Germany,Summer,Water Polo,Men,SILVER,GameTeam,Hungary
Germany,Summer,Water Polo,Men,BRONZE,GameTeam,United States of America
Germany,Summer,Football,Men,GOLD,GameTeam,Poland
Germany,Summer,Football,Men,SILVER,GameTeam,Hungary
Germany,Summer,Football,Men,BRONZE,GameTeam,Germany
Germany,Summer,Football,Men,BRONZE,GameTeam,Russia
Germany,Summer,Boxing,Men,GOLD,Athlete,Cuba
Germany,Summer,Boxing,Men,SILVER,Athlete,Romania
Germany,Summer,Boxing,Men,BRONZE,Athlete,Germany
Germany,Summer,Boxing,Men,BRONZE,Athlete,Sweden
Germany,Summer,Boxing,Men,GOLD,Athlete,Russia
Germany,Summer,Boxing,Men,SILVER,Athlete,Kenya
Germany,Summer,Boxing,Men,BRONZE,Athlete,Colombia
Germany,Summer,Boxing,Men,BRONZE,Athlete,Hungary
Germany,Summer,Boxing,Men,GOLD,Athlete,Yugoslavia
Germany,Summer,Boxing,Men,SILVER,Athlete,Cuba
Germany,Summer,Boxing,Men,BRONZE,Athlete,Nigeria
Germany,Summer,Boxing,Men,BRONZE,Athlete,Poland
Germany,Summer,Boxing,Men,GOLD,Athlete,Cuba
Germany,Summer,Boxing,Men,SILVER,Athlete,Mexico
Germany,Summer,Boxing,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Boxing,Men,BRONZE,Athlete,United States of America
Germany,Summer,Boxing,Men,GOLD,Athlete,Hungary
Germany,Summer,Boxing,Men,SILVER,Athlete,Democratic People's Republic of Korea
Germany,Summer,Boxing,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Boxing,Men,BRONZE,Athlete,Spain
Germany,Summer,Boxing,Men,GOLD,Athlete,Russia
Germany,Summer,Boxing,Men,SILVER,Athlete,Finland
Germany,Summer,Boxing,Men,BRONZE,Athlete,Ghana
Germany,Summer,Boxing,Men,BRONZE,Athlete,United States of America
Germany,Summer,Boxing,Men,GOLD,Athlete,United States of America
Germany,Summer,Boxing,Men,SILVER,Athlete,Bulgaria
Germany,Summer,Boxing,Men,BRONZE,Athlete,Yugoslavia
Germany,Summer,Boxing,Men,BRONZE,Athlete,Niger
Germany,Summer,Boxing,Men,GOLD,Athlete,Poland
Germany,Summer,Boxing,Men,SILVER,Athlete,Hungary
Germany,Summer,Boxing,Men,BRONZE,Athlete,Kenya
Germany,Summer,Boxing,Men,BRONZE,Athlete,Colombia
Germany,Summer,Boxing,Men,GOLD,Athlete,Bulgaria
Germany,Summer,Boxing,Men,SILVER,Athlete,Uganda
Germany,Summer,Boxing,Men,BRONZE,Athlete,Poland
Germany,Summer,Boxing,Men,BRONZE,Athlete,Cuba
Germany,Summer,Boxing,Men,GOLD,Athlete,Germany
Germany,Summer,Boxing,Men,SILVER,Athlete,Poland
Germany,Summer,Boxing,Men,BRONZE,Athlete,Great Britain
Germany,Summer,Boxing,Men,BRONZE,Athlete,Germany
Germany,Summer,Boxing,Men,GOLD,Athlete,Cuba
Germany,Summer,Boxing,Men,SILVER,Athlete,Hungary
Germany,Summer,Boxing,Men,BRONZE,Athlete,Kenya
Germany,Summer,Boxing,Men,BRONZE,Athlete,United States of America
Germany,Summer,Shooting,Open,GOLD,Athlete,Russia
Germany,Summer,Shooting,Open,SILVER,Athlete,Colombia
Germany,Summer,Shooting,Open,BRONZE,Athlete,Great Britain
Germany,Summer,Shooting,Open,GOLD,Athlete,Italy
Germany,Summer,Shooting,Open,SILVER,Athlete,France
Germany,Summer,Shooting,Open,BRONZE,Athlete,Italy
Germany,Summer,Shooting,Open,GOLD,Athlete,Sweden
Germany,Summer,Shooting,Open,SILVER,Athlete,Romania
Germany,Summer,Shooting,Open,BRONZE,Athlete,Austria
Germany,Summer,Shooting,Open,GOLD,Athlete,United States of America
Germany,Summer,Shooting,Open,SILVER,Athlete,United States of America
Germany,Summer,Shooting,Open,BRONZE,Athlete,Germany
Germany,Summer,Shooting,Open,GOLD,Athlete,United States of America
Germany,Summer,Shooting,Open,SILVER,Athlete,Russia
Germany,Summer,Shooting,Open,BRONZE,Athlete,Hungary
Germany,Summer,Shooting,Open,GOLD,Athlete,Germany
Germany,Summer,Shooting,Open,SILVER,Athlete,Russia
Germany,Summer,Shooting,Open,BRONZE,Athlete,Germany
Germany,Summer,Shooting,Open,GOLD,Athlete,Democratic People's Republic of Korea
Germany,Summer,Shooting,Open,SILVER,Athlete,United States of America
Germany,Summer,Shooting,Open,BRONZE,Athlete,Romania
Germany,Summer,Shooting,Open,GOLD,Athlete,Poland
Germany,Summer,Shooting,Open,SILVER,Athlete,Czechoslovakia
Germany,Summer,Shooting,Open,BRONZE,Athlete,Russia
Germany,Summer,Swimming,Women,GOLD,Athlete,Australia
Germany,Summer,Swimming,Women,SILVER,Athlete,Canada
Germany,Summer,Swimming,Women,BRONZE,Athlete,Italy
Germany,Summer,Swimming,Men,GOLD,Athlete,Germany
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,GameTeam,United States of America
Germany,Summer,Swimming,Men,SILVER,GameTeam,Germany
Germany,Summer,Swimming,Men,BRONZE,GameTeam,Russia
Germany,Summer,Swimming,Men,GOLD,Athlete,Japan
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Women,GOLD,GameTeam,United States of America
Germany,Summer,Swimming,Women,SILVER,GameTeam,Germany
Germany,Summer,Swimming,Women,BRONZE,GameTeam,Germany
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Women,BRONZE,Athlete,Canada
Germany,Summer,Swimming,Women,GOLD,Athlete,Australia
Germany,Summer,Swimming,Women,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Women,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Women,GOLD,Athlete,Australia
Germany,Summer,Swimming,Women,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Women,BRONZE,Athlete,Russia
Germany,Summer,Swimming,Men,GOLD,Athlete,Australia
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,Athlete,Germany
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,Germany
Germany,Summer,Swimming,Women,GOLD,Athlete,Australia
Germany,Summer,Swimming,Women,SILVER,Athlete,Italy
Germany,Summer,Swimming,Women,BRONZE,Athlete,Germany
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,Great Britain
Germany,Summer,Swimming,Men,BRONZE,Athlete,Japan
Germany,Summer,Swimming,Men,GOLD,GameTeam,United States of America
Germany,Summer,Swimming,Men,SILVER,GameTeam,Germany
Germany,Summer,Swimming,Men,BRONZE,GameTeam,Canada
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,Hungary
Germany,Summer,Swimming,Women,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,Russia
Germany,Summer,Swimming,Women,BRONZE,Athlete,Australia
Germany,Summer,Swimming,Men,GOLD,Athlete,Sweden
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Women,GOLD,Athlete,Australia
Germany,Summer,Swimming,Women,SILVER,Athlete,Germany
Germany,Summer,Swimming,Women,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,Australia
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,Canada
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Women,GOLD,Athlete,Japan
Germany,Summer,Swimming,Women,SILVER,Athlete,Germany
Germany,Summer,Swimming,Women,BRONZE,Athlete,Hungary
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Women,BRONZE,Athlete,Australia
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,Australia
Germany,Summer,Swimming,Women,BRONZE,Athlete,Italy
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,GameTeam,United States of America
Germany,Summer,Swimming,Men,SILVER,GameTeam,Russia
Germany,Summer,Swimming,Men,BRONZE,GameTeam,Germany
Germany,Summer,Swimming,Women,GOLD,GameTeam,United States of America
Germany,Summer,Swimming,Women,SILVER,GameTeam,Germany
Germany,Summer,Swimming,Women,BRONZE,GameTeam,Germany
Germany,Summer,Swimming,Women,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Women,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Women,BRONZE,Athlete,United States of America
Germany,Summer,Swimming,Men,GOLD,Athlete,Sweden
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,Hungary
Germany,Summer,Swimming,Men,GOLD,Athlete,United States of America
Germany,Summer,Swimming,Men,SILVER,Athlete,United States of America
Germany,Summer,Swimming,Men,BRONZE,Athlete,Russia
Germany,Summer,Archery,Women,GOLD,Athlete,United States of America
Germany,Summer,Archery,Women,SILVER,Athlete,Poland
Germany,Summer,Archery,Women,BRONZE,Athlete,Russia
Germany,Summer,Archery,Men,GOLD,Athlete,United States of America
Germany,Summer,Archery,Men,SILVER,Athlete,Sweden
Germany,Summer,Archery,Men,BRONZE,Athlete,Finland
Germany,Summer,Modern Pentathlon,Men,GOLD,GameTeam,Russia
Germany,Summer,Modern Pentathlon,Men,SILVER,GameTeam,Hungary
Germany,Summer,Modern Pentathlon,Men,BRONZE,GameTeam,Finland
Germany,Summer,Modern Pentathlon,Men,GOLD,Athlete,Hungary
Germany,Summer,Modern Pentathlon,Men,SILVER,Athlete,Russia
Germany,Summer,Modern Pentathlon,Men,BRONZE,Athlete,Russia
Germany,Summer,Handball,Men,GOLD,GameTeam,Yugoslavia
Germany,Summer,Handball,Men,SILVER,GameTeam,Czechoslovakia
Germany,Summer,Handball,Men,BRONZE,GameTeam,Romania
Germany,Summer,Equestrian Jumping,Open,GOLD,GameTeam,Germany
Germany,Summer,Equestrian Jumping,Open,SILVER,GameTeam,United States of America
Germany,Summer,Equestrian Jumping,Open,BRONZE,GameTeam,Italy
Germany,Summer,Equestrian Jumping,Open,GOLD,Athlete,Italy
Germany,Summer,Equestrian Jumping,Open,SILVER,Athlete,Great Britain
Germany,Summer,Equestrian Jumping,Open,BRONZE,Athlete,United States of America
Germany,Summer,Equestrian Dressage,Open,GOLD,Athlete,Germany
Germany,Summer,Equestrian Dressage,Open,SILVER,Athlete,Russia
Germany,Summer,Equestrian Dressage,Open,BRONZE,Athlete,Germany
Germany,Summer,Equestrian Dressage,Open,GOLD,GameTeam,Russia
Germany,Summer,Equestrian Dressage,Open,SILVER,GameTeam,Germany
Germany,Summer,Equestrian Dressage,Open,BRONZE,GameTeam,Sweden
Germany,Summer,Equestrian Eventing,Open,GOLD,Athlete,Great Britain
Germany,Summer,Equestrian Eventing,Open,SILVER,Athlete,Italy
Germany,Summer,Equestrian Eventing,Open,BRONZE,Athlete,Sweden
Germany,Summer,Equestrian Eventing,Open,GOLD,GameTeam,Great Britain
Germany,Summer,Equestrian Eventing,Open,SILVER,GameTeam,United States of America
Germany,Summer,Equestrian Eventing,Open,BRONZE,GameTeam,Germany
Germany,Summer,Fencing,Women,GOLD,Athlete,Italy
Germany,Summer,Fencing,Women,SILVER,Athlete,Hungary
Germany,Summer,Fencing,Women,BRONZE,Athlete,Russia
Germany,Summer,Fencing,Men,GOLD,GameTeam,Poland
